Ticker,Date/Time,vni_close,vni_high,vni_low,vni_pct_chg,vni_rsi,basis_pct,advance,decline,ceiling,floor,total_stocks,above_ma50,ema_cross,volume,parkinson_vol,vol_ratio,ad_ratio,thrust_pct
VNINDEX,6/17/2021 0:00,1359.9,1364.6,1337.5,0.25,61.5,0.14,16,14,0,0,32,27,28,714.49,1.16,0.97,1.14,0
VNINDEX,6/18/2021 0:00,1377.8,1377.8,1363.5,1.31,66.8,0.25,25,6,0,0,32,29,28,753.73,1.17,1.02,4.17,0
VNINDEX,6/21/2021 0:00,1372.6,1381.7,1367.8,-0.37,64,-0.28,8,20,0,0,32,27,30,733.92,1.11,0.99,0.4,0
VNINDEX,6/22/2021 0:00,1380,1386,1375,0.53,66.2,0.08,21,8,0,0,32,28,30,697.6,0.91,0.94,2.63,0
VNINDEX,6/23/2021 0:00,1376.9,1388.3,1372.1,-0.22,64.4,0.06,11,19,0,0,32,26,30,647.52,0.85,0.87,0.58,0
VNINDEX,6/24/2021 0:00,1379.7,1384.7,1373,0.21,65.4,0.07,15,15,0,0,32,27,29,540.4,0.82,0.74,1,0
VNINDEX,6/25/2021 0:00,1390.1,1390.1,1372.8,0.75,68.9,0.31,23,5,1,0,32,26,29,521.59,0.74,0.72,4.6,3.13
VNINDEX,6/28/2021 0:00,1405.8,1406,1390.6,1.13,73.5,0.16,24,5,0,0,32,28,29,656.97,0.74,0.91,4.8,0
VNINDEX,6/29/2021 0:00,1410,1416.3,1406.9,0.3,74.7,0.26,16,15,0,0,32,30,28,617.54,0.71,0.85,1.07,0
VNINDEX,6/30/2021 0:00,1408.6,1419.6,1408.2,-0.11,73.4,0.01,11,19,0,0,32,29,28,541.08,0.68,0.76,0.58,0
VNINDEX,7/1/2021 0:00,1417.1,1417.3,1402.2,0.61,75.9,0.25,22,9,0,0,32,30,28,705.14,0.6,1,2.44,0
VNINDEX,7/2/2021 0:00,1420.3,1424.3,1415.8,0.23,76.8,0.1,20,10,0,0,32,29,28,706.83,0.57,1.02,2,0
VNINDEX,7/5/2021 0:00,1411.1,1421.5,1394.1,-0.64,68.6,0.68,15,17,1,1,32,28,28,817.33,0.66,1.18,0.88,6.25
VNINDEX,7/6/2021 0:00,1354.8,1419,1354.8,-3.99,39.6,0.85,2,29,0,11,32,24,26,803.16,1.09,1.16,0.07,34.38
VNINDEX,7/7/2021 0:00,1388.6,1388.6,1334.6,2.49,52.9,-0.25,27,5,3,0,32,27,26,785.19,1.3,1.14,5.4,9.38
VNINDEX,7/8/2021 0:00,1374.7,1385.8,1363.9,-1,48.1,-0.54,7,22,0,0,32,25,25,552.3,1.33,0.81,0.32,0
VNINDEX,7/9/2021 0:00,1347.1,1373.5,1335.9,-2,40,0.17,3,28,0,2,32,22,22,760.34,1.41,1.11,0.11,6.25
VNINDEX,7/12/2021 0:00,1296.3,1340.7,1270.1,-3.77,29.8,0.06,3,29,0,6,32,15,19,961.74,1.73,1.38,0.1,18.75
VNINDEX,7/13/2021 0:00,1297.5,1307.7,1278.3,0.1,30.3,0.42,18,12,0,0,32,12,14,539.6,1.78,0.78,1.5,0
VNINDEX,7/14/2021 0:00,1279.9,1305.4,1264.7,-1.36,27.3,-0.09,6,24,0,1,32,10,10,592.76,1.87,0.87,0.25,3.13
VNINDEX,7/15/2021 0:00,1293.9,1299.2,1270.8,1.09,33.1,0.11,25,6,1,0,32,11,8,439.93,1.91,0.66,4.17,3.13
VNINDEX,7/16/2021 0:00,1299.3,1304.4,1296.1,0.42,35.3,0.14,18,13,0,0,32,12,8,465.42,1.91,0.71,1.38,0
VNINDEX,7/19/2021 0:00,1243.5,1276.6,1237.8,-4.29,25.6,-0.45,0,32,0,9,32,5,5,731.02,1.96,1.12,0,28.13
VNINDEX,7/20/2021 0:00,1273.3,1273.3,1225.5,2.39,36,-0.43,31,1,2,0,32,9,5,538.79,1.9,0.83,31,6.25
VNINDEX,7/21/2021 0:00,1270.8,1284.3,1266.7,-0.2,35.6,-0.32,9,23,0,0,32,8,5,395.11,1.76,0.62,0.39,0
VNINDEX,7/22/2021 0:00,1293.7,1294.2,1266.5,1.8,43,-0.1,30,1,0,0,32,10,5,493.26,1.78,0.78,30,0
VNINDEX,7/23/2021 0:00,1268.8,1295.6,1268.8,-1.92,37.8,-0.04,5,27,1,0,32,8,5,550.86,1.75,0.87,0.19,3.13
VNINDEX,7/26/2021 0:00,1272.7,1277.3,1254.6,0.31,39,0.29,14,15,0,0,32,10,4,460.08,1.46,0.74,0.93,0
VNINDEX,7/27/2021 0:00,1276.9,1288.3,1276.5,0.33,40.5,-0.32,24,7,0,0,32,8,6,519.93,1.4,0.84,3.43,0
VNINDEX,7/28/2021 0:00,1277.1,1281.2,1271.8,0.01,40.6,0.02,16,14,0,0,32,8,6,361.91,1.27,0.59,1.14,0
VNINDEX,7/29/2021 0:00,1293.6,1293.6,1282.9,1.29,46.9,0.25,29,2,0,0,32,8,7,445.52,1.21,0.75,14.5,0
VNINDEX,7/30/2021 0:00,1310.1,1312,1296.9,1.27,52.5,-0.15,28,4,0,0,32,9,7,632.37,1.23,1.07,7,0
VNINDEX,8/2/2021 0:00,1314.2,1322.3,1304.5,0.32,53.8,-0.02,17,15,0,0,32,10,9,591.65,1.11,1.02,1.13,0
VNINDEX,8/3/2021 0:00,1332.4,1332.4,1315.6,1.39,59.5,0.35,26,4,1,0,32,14,10,622.29,0.87,1.09,6.5,3.13
VNINDEX,8/4/2021 0:00,1334.7,1340.8,1328.4,0.17,60.2,-0.09,17,14,0,0,32,16,13,627.63,0.85,1.11,1.21,0
VNINDEX,8/5/2021 0:00,1345.6,1346.6,1326.8,0.81,63.4,0.04,25,6,0,0,32,20,17,595.55,0.8,1.05,4.17,0
VNINDEX,8/6/2021 0:00,1341.4,1351.8,1341.4,-0.3,61.3,-0.26,6,24,0,0,32,18,20,688.49,0.7,1.22,0.25,0
VNINDEX,8/9/2021 0:00,1359.9,1361.1,1334.7,1.37,66.8,0.18,29,2,0,0,32,22,23,637.79,0.72,1.17,14.5,0
VNINDEX,8/10/2021 0:00,1362.4,1370.3,1358.1,0.19,67.5,-0.02,15,16,0,0,32,22,26,680.79,0.72,1.23,0.94,0
VNINDEX,8/11/2021 0:00,1357.8,1374,1357.8,-0.34,64.7,-0.13,8,22,0,0,32,22,26,772.97,0.74,1.37,0.36,0
VNINDEX,8/12/2021 0:00,1353.1,1365,1353.1,-0.35,61.8,0,5,24,0,0,32,18,26,718.43,0.74,1.25,0.21,0
VNINDEX,8/13/2021 0:00,1357.1,1357.4,1336.7,0.3,63.4,0.05,15,15,0,0,32,19,26,718.72,0.77,1.22,1,0
VNINDEX,8/16/2021 0:00,1371,1372.3,1361.8,1.03,68.3,0.15,24,7,1,0,32,23,26,800.39,0.74,1.35,3.43,3.13
VNINDEX,8/17/2021 0:00,1363.1,1379.7,1359.1,-0.57,63,-0.07,9,21,0,0,32,22,26,733.85,0.75,1.22,0.43,0
VNINDEX,8/18/2021 0:00,1360.9,1370.5,1355.8,-0.16,61.5,0.09,10,19,0,0,32,21,26,642.94,0.76,1.05,0.53,0
VNINDEX,8/19/2021 0:00,1374.8,1374.8,1352.9,1.02,67,-0.33,19,10,0,0,32,22,27,654.72,0.77,1.05,1.9,0
VNINDEX,8/20/2021 0:00,1329.4,1369.4,1317.5,-3.3,44.1,-0.38,0,32,0,0,32,9,23,1172.72,1.05,1.79,0,0
VNINDEX,8/23/2021 0:00,1298.9,1327,1298.9,-2.3,35.2,-0.06,3,28,0,1,32,6,18,769.12,1.07,1.15,0.11,3.13
VNINDEX,8/24/2021 0:00,1298.7,1307.6,1289.2,-0.01,35.1,-0.22,22,9,0,0,32,6,11,649.71,1.09,0.96,2.44,0
VNINDEX,8/25/2021 0:00,1309.6,1310.2,1291.7,0.83,40.4,0.21,28,3,1,0,32,7,7,483.58,1.1,0.71,9.33,3.13
VNINDEX,8/26/2021 0:00,1301.1,1316.3,1295.8,-0.64,37.8,-0.41,8,24,0,0,32,8,8,498.93,1.12,0.73,0.33,0
VNINDEX,8/27/2021 0:00,1313.2,1313.2,1285.2,0.93,43.7,0.1,21,9,0,0,32,9,6,659.67,1.16,0.96,2.33,0
VNINDEX,8/30/2021 0:00,1328.1,1329.6,1318.8,1.14,50.2,0.13,27,4,0,0,32,9,6,644.51,1.16,0.94,6.75,0
VNINDEX,8/31/2021 0:00,1331.5,1336.1,1325.7,0.25,51.6,-0.12,12,15,0,0,32,9,7,713.6,1.13,1.03,0.8,0
VNINDEX,9/1/2021 0:00,1334.7,1338,1328.1,0.24,52.9,0.12,11,16,0,0,32,11,7,686.54,1.12,0.99,0.69,0
VNINDEX,9/6/2021 0:00,1346.4,1348.4,1339.8,0.88,57.9,0.21,22,8,0,0,32,11,8,910.72,1.09,1.28,2.75,0
VNINDEX,9/7/2021 0:00,1341.9,1353.7,1340.3,-0.33,55.4,-0.21,15,16,0,0,32,13,9,851,0.83,1.18,0.94,0
VNINDEX,9/8/2021 0:00,1333.6,1344.5,1328.3,-0.62,50.9,-0.18,8,23,1,0,32,11,9,596.91,0.76,0.83,0.35,3.13
VNINDEX,9/9/2021 0:00,1344,1345.6,1332.7,0.78,55.9,-0.09,23,9,1,0,32,12,11,601.18,0.73,0.84,2.56,3.13
VNINDEX,9/10/2021 0:00,1345.3,1350.4,1345.1,0.1,56.5,-0.08,10,16,0,0,32,14,11,559.89,0.68,0.8,0.63,0
VNINDEX,9/13/2021 0:00,1341.4,1350.7,1340.5,-0.29,54,-0.21,8,23,2,0,32,15,13,745.51,0.63,1.06,0.35,6.25
VNINDEX,9/14/2021 0:00,1339.7,1349.1,1336.8,-0.13,52.9,-0.12,8,21,0,0,32,15,15,695.68,0.51,0.99,0.38,0
VNINDEX,9/15/2021 0:00,1345.8,1347.7,1335,0.46,56.5,0.18,19,10,1,0,32,16,15,646.81,0.52,0.93,1.9,3.13
VNINDEX,9/16/2021 0:00,1345.9,1353.1,1341.2,0,56.6,0.06,22,7,0,0,32,19,16,571.97,0.52,0.83,3.14,0
VNINDEX,9/17/2021 0:00,1352.6,1356.4,1347.1,0.5,60.7,0.08,22,9,1,0,32,18,16,814.32,0.52,1.17,2.44,3.13
VNINDEX,9/20/2021 0:00,1350.5,1365.9,1349.2,-0.16,58.7,-0.46,15,15,1,0,32,19,18,868.3,0.56,1.23,1,3.13
VNINDEX,9/21/2021 0:00,1339.8,1346.3,1324.8,-0.79,49.8,-0.43,5,27,0,0,32,16,17,819.77,0.61,1.19,0.19,0
VNINDEX,9/22/2021 0:00,1350.7,1350.7,1336.6,0.81,57.2,-0.85,18,10,1,0,32,18,17,729.59,0.6,1.06,1.8,3.13
VNINDEX,9/23/2021 0:00,1352.8,1361.1,1350.4,0.15,58.5,-0.56,19,11,0,1,32,19,18,962.78,0.59,1.37,1.73,3.13
VNINDEX,9/24/2021 0:00,1351.2,1357,1348.1,-0.12,57,-0.69,16,14,0,0,32,21,21,629.31,0.6,0.89,1.14,0
VNINDEX,9/27/2021 0:00,1325,1354.4,1325,-1.94,39.1,-0.36,3,26,0,0,32,11,15,724.76,0.71,1,0.12,0
VNINDEX,9/28/2021 0:00,1339.3,1341.8,1316.4,1.08,48.8,0.23,24,5,0,0,32,20,17,585.82,0.78,0.82,4.8,0
VNINDEX,9/29/2021 0:00,1339.2,1340.9,1328.2,-0.01,48.8,-0.09,11,20,0,0,32,18,17,564.24,0.78,0.79,0.55,0
VNINDEX,9/30/2021 0:00,1342.1,1348.9,1341.2,0.21,50.7,-0.12,15,12,0,0,32,17,16,438.29,0.77,0.63,1.25,0
VNINDEX,10/1/2021 0:00,1334.9,1344.1,1333,-0.53,45.9,-0.06,9,22,1,0,32,15,16,601.96,0.78,0.86,0.41,3.13
VNINDEX,10/4/2021 0:00,1339.5,1347.5,1333.5,0.35,49.4,-0.23,17,13,1,0,32,17,15,709.89,0.76,1.03,1.31,3.13
VNINDEX,10/5/2021 0:00,1354.6,1354.6,1343.5,1.13,58.9,-0.5,25,6,0,0,32,17,18,578.49,0.72,0.86,4.17,0
VNINDEX,10/6/2021 0:00,1362.8,1362.8,1355,0.6,63.1,-0.66,16,11,0,0,32,20,18,595.63,0.7,0.89,1.45,0
VNINDEX,10/7/2021 0:00,1366,1367.6,1360.6,0.23,64.7,-0.54,14,16,0,0,32,20,19,660.9,0.69,0.98,0.88,0
VNINDEX,10/8/2021 0:00,1372.7,1373.2,1365.9,0.49,67.9,-0.14,26,5,0,0,32,21,20,606.48,0.69,0.9,5.2,0
VNINDEX,10/11/2021 0:00,1394.1,1394.6,1377.3,1.56,75.6,0.21,30,1,0,0,32,23,21,723.21,0.59,1.07,30,0
VNINDEX,10/12/2021 0:00,1394.8,1400.8,1389.4,0.05,75.9,0.03,11,15,0,0,32,23,23,711.14,0.5,1.05,0.73,0
VNINDEX,10/13/2021 0:00,1391.9,1400.7,1389.6,-0.21,72.9,-0.16,10,20,0,0,32,21,25,609.46,0.48,0.9,0.5,0
VNINDEX,10/14/2021 0:00,1391.8,1398.7,1388.9,0,72.9,0.17,12,17,0,0,32,21,25,691.65,0.49,1.02,0.71,0
VNINDEX,10/15/2021 0:00,1392.7,1399,1388,0.06,73.2,-0.02,15,16,0,0,32,20,24,745.78,0.49,1.1,0.94,0
VNINDEX,10/18/2021 0:00,1395.5,1402.6,1390.9,0.2,74.5,0,18,12,0,0,32,20,25,765.58,0.47,1.14,1.5,0
VNINDEX,10/19/2021 0:00,1395.3,1399.7,1388.9,-0.01,74.3,0.23,12,19,0,0,32,21,26,615.7,0.47,0.93,0.63,0
VNINDEX,10/20/2021 0:00,1393.8,1401.8,1376.2,-0.11,71.9,-0.07,9,17,0,0,32,22,26,819.89,0.58,1.23,0.53,0
VNINDEX,10/21/2021 0:00,1384.8,1398.4,1384.8,-0.65,59.7,-0.02,3,29,0,0,32,19,25,682.68,0.6,1.05,0.1,0
VNINDEX,10/22/2021 0:00,1389.2,1393.7,1385.5,0.32,63.2,0.22,13,16,0,0,32,21,24,748.22,0.6,1.14,0.81,0
VNINDEX,10/25/2021 0:00,1385.4,1395.7,1385.4,-0.28,58.4,0.07,9,22,0,0,32,21,21,875.49,0.57,1.31,0.41,0
VNINDEX,10/26/2021 0:00,1391.6,1393,1377.6,0.45,63.4,0.43,21,8,0,0,32,22,20,705.7,0.59,1.05,2.63,0
VNINDEX,10/27/2021 0:00,1423,1423,1395.8,2.26,78.1,0.45,31,1,1,0,32,25,21,867.35,0.68,1.26,31,3.13
VNINDEX,10/28/2021 0:00,1438,1440.6,1420.4,1.05,81.9,0.2,23,6,0,0,32,27,25,831.24,0.71,1.18,3.83,0
VNINDEX,10/29/2021 0:00,1444.3,1447.6,1432.2,0.44,83.3,0.09,13,18,0,0,32,29,28,947.42,0.73,1.31,0.72,0
VNINDEX,11/1/2021 0:00,1439,1451.8,1435.6,-0.37,77.8,0.39,9,20,0,0,32,29,28,1118.23,0.74,1.5,0.45,0
VNINDEX,11/2/2021 0:00,1452.5,1452.5,1438.8,0.94,81.3,0.18,21,5,1,0,32,32,32,973.97,0.75,1.27,4.2,3.13
VNINDEX,11/3/2021 0:00,1444.3,1463.6,1440.7,-0.56,73.5,-0.14,18,12,0,1,32,31,31,1484.93,0.73,1.83,1.5,3.13
VNINDEX,11/4/2021 0:00,1448.3,1452,1435.8,0.28,74.8,0.1,12,20,0,0,32,31,31,891.92,0.73,1.09,0.6,0
VNINDEX,11/5/2021 0:00,1456.5,1459.9,1444.5,0.56,77.4,0.22,17,12,0,0,32,32,30,844.5,0.75,1.01,1.42,0
VNINDEX,11/8/2021 0:00,1467.6,1470.5,1456.9,0.76,80.4,0.13,21,10,0,0,32,32,32,1075.46,0.76,1.26,2.1,0
VNINDEX,11/9/2021 0:00,1461.5,1474.2,1457.6,-0.41,74.4,-0.11,8,22,0,0,32,31,31,1003.82,0.76,1.16,0.36,0
VNINDEX,11/10/2021 0:00,1465,1470.2,1458,0.24,75.5,0.36,14,13,1,0,32,32,31,985.54,0.69,1.12,1.08,3.13
VNINDEX,11/11/2021 0:00,1462.3,1472.9,1449.2,-0.18,72.7,-0.09,5,27,0,0,32,28,29,1245.97,0.7,1.37,0.19,0
VNINDEX,11/12/2021 0:00,1473.4,1475,1453.2,0.75,76.7,0.18,23,7,0,0,32,31,28,909.98,0.73,0.99,3.29,0
VNINDEX,11/15/2021 0:00,1476.6,1482,1466,0.22,77.7,-0.06,16,15,1,0,32,28,28,1147.37,0.73,1.22,1.07,3.13
VNINDEX,11/16/2021 0:00,1466.4,1477,1459.1,-0.69,67.2,0.01,7,22,0,0,32,27,27,1160.22,0.74,1.2,0.32,0
VNINDEX,11/17/2021 0:00,1475.8,1477,1464.8,0.64,71.2,0.05,20,7,0,0,32,28,27,852.59,0.7,0.88,2.86,0
VNINDEX,11/18/2021 0:00,1469.8,1482.9,1469.8,-0.41,65.5,0.05,7,25,1,0,32,27,28,1085.24,0.68,1.1,0.28,3.13
VNINDEX,11/19/2021 0:00,1452.3,1481.5,1434.7,-1.19,51.9,0.16,13,16,1,1,32,23,27,1493.24,0.89,1.46,0.81,6.25
VNINDEX,11/22/2021 0:00,1447.3,1466.5,1442.8,-0.35,48.7,-0.3,22,9,3,1,32,24,24,1211.33,0.93,1.16,2.44,12.5
VNINDEX,11/23/2021 0:00,1463.6,1463.6,1438.4,1.13,58.1,-0.28,20,9,1,0,32,27,24,841.63,0.96,0.8,2.22,3.13
VNINDEX,11/24/2021 0:00,1488.9,1491.1,1467.3,1.72,68.1,-0.2,25,5,4,0,32,28,26,1106.77,1,1.04,5,12.5
VNINDEX,11/25/2021 0:00,1500.8,1505.4,1490.3,0.8,71.6,-0.37,18,11,0,0,32,28,27,953.1,0.97,0.89,1.64,0
VNINDEX,11/26/2021 0:00,1493,1511.7,1488.8,-0.52,66.3,-0.63,6,24,0,0,32,26,27,1006.64,0.97,0.94,0.25,0
VNINDEX,11/29/2021 0:00,1484.8,1488.9,1464.8,-0.55,61,-0.07,4,28,1,0,32,26,25,1000.34,1,0.94,0.14,3.13
VNINDEX,11/30/2021 0:00,1478.4,1503.1,1471.6,-0.43,57,-0.03,7,25,0,0,32,25,24,1050.93,1.05,0.98,0.28,0
VNINDEX,12/1/2021 0:00,1485.2,1487.7,1471.3,0.46,60,0.26,23,8,1,0,32,25,24,839.4,1.06,0.81,2.88,3.13
VNINDEX,12/2/2021 0:00,1482.1,1493.8,1482.1,-0.21,57.9,-0.06,10,21,0,0,32,24,24,747.14,1.06,0.73,0.48,0
VNINDEX,12/3/2021 0:00,1443.3,1491.2,1443.3,-2.61,39,0.33,0,31,0,0,32,16,23,1034.48,1.06,1,0,0
VNINDEX,12/6/2021 0:00,1413.6,1452.6,1400.9,-2.06,30.5,-0.05,4,26,0,0,32,10,14,1013.74,1.23,0.98,0.15,0
VNINDEX,12/7/2021 0:00,1446.8,1446.8,1421.6,2.35,45.3,-0.04,32,0,2,0,32,19,12,693,1.23,0.68,32,6.25
VNINDEX,12/8/2021 0:00,1452.9,1460.3,1447.9,0.42,47.6,-0.34,21,10,1,0,32,18,12,733.41,1.2,0.73,2.1,3.13
VNINDEX,12/9/2021 0:00,1468,1468,1446.9,1.04,53,0.16,28,3,0,0,32,22,13,633.25,1.22,0.65,9.33,0
VNINDEX,12/10/2021 0:00,1463.5,1475.8,1461.8,-0.3,51.2,0.07,11,19,0,0,32,19,14,781.66,1.2,0.81,0.58,0
VNINDEX,12/13/2021 0:00,1476.2,1481.7,1470.1,0.87,55.8,0.34,21,8,0,0,32,20,14,817.35,1.16,0.86,2.63,0
VNINDEX,12/14/2021 0:00,1476,1485.1,1469.2,-0.01,55.7,0.14,8,22,0,0,32,18,14,915.92,1.11,0.97,0.36,0
VNINDEX,12/15/2021 0:00,1475.5,1481.7,1468.2,-0.04,55.4,0.04,19,11,0,0,32,19,15,868.01,1.1,0.92,1.73,0
VNINDEX,12/16/2021 0:00,1476.6,1482.3,1468.9,0.08,55.9,-0.01,10,20,1,0,32,16,15,890.62,1.11,0.96,0.5,3.13
VNINDEX,12/17/2021 0:00,1479.8,1487.7,1479.8,0.22,57.4,0.43,16,14,0,0,32,17,14,1067.99,0.92,1.17,1.14,0
VNINDEX,12/20/2021 0:00,1477.3,1483.8,1468.9,-0.17,55.8,-0.37,11,19,1,0,32,17,15,908.3,0.65,1.01,0.58,3.13
VNINDEX,12/21/2021 0:00,1478.7,1486.1,1472.4,0.1,56.6,0.07,10,19,0,0,32,15,13,868.25,0.58,0.97,0.53,0
VNINDEX,12/22/2021 0:00,1477.7,1489.2,1471.8,-0.07,55.8,0.26,10,22,0,0,32,15,12,1042.11,0.6,1.17,0.45,0
VNINDEX,12/23/2021 0:00,1457,1481.2,1447.1,-1.4,42.3,0.73,4,25,0,0,32,13,11,1327.07,0.69,1.46,0.16,0
VNINDEX,12/24/2021 0:00,1477,1478.8,1456.3,1.38,54.2,0.15,30,1,4,1,32,16,11,856.36,0.73,0.95,30,15.63
VNINDEX,12/27/2021 0:00,1488.9,1490.1,1469.9,0.8,59.6,0.1,23,7,2,0,32,17,12,717.17,0.76,0.81,3.29,6.25
VNINDEX,12/28/2021 0:00,1494.4,1499.8,1484,0.37,62,-0.22,17,11,1,0,32,18,13,933.58,0.76,1.06,1.55,3.13
VNINDEX,12/29/2021 0:00,1485.8,1498.9,1485.8,-0.57,56.3,0.2,9,17,0,0,32,14,13,793.77,0.76,0.9,0.53,0
VNINDEX,12/30/2021 0:00,1486,1493.4,1484.8,0.01,56.4,0.39,16,12,0,0,32,14,14,724.37,0.75,0.82,1.33,0
VNINDEX,12/31/2021 0:00,1498.3,1499.1,1489.7,0.83,62.5,0.08,25,7,1,0,32,18,16,846.53,0.75,0.97,3.57,3.13
VNINDEX,1/4/2022 0:00,1525.6,1526.7,1507.2,1.82,72,-0.02,27,4,1,0,32,21,20,839.68,0.76,0.97,6.75,3.13
VNINDEX,1/5/2022 0:00,1522.5,1535.8,1522.5,-0.2,69.8,0.19,8,23,1,0,32,21,22,987.12,0.76,1.12,0.35,3.13
VNINDEX,1/6/2022 0:00,1528.6,1536.2,1518.2,0.4,71.7,0.01,13,17,1,0,32,20,24,1105.17,0.76,1.23,0.76,3.13
VNINDEX,1/7/2022 0:00,1528.5,1534.5,1525,-0.01,71.6,0.48,8,23,0,0,32,19,24,951.66,0.63,1.04,0.35,0
VNINDEX,1/10/2022 0:00,1503.7,1536.4,1503.7,-1.62,54.3,-0.11,3,27,0,1,32,13,23,1381.12,0.69,1.47,0.11,3.13
VNINDEX,1/11/2022 0:00,1492.3,1512.1,1488.4,-0.76,48.3,0.26,4,26,0,0,32,11,18,1219.74,0.71,1.27,0.15,0
VNINDEX,1/12/2022 0:00,1510.5,1510.5,1464.5,1.22,56.8,-0.07,25,5,3,0,32,19,19,1104.97,0.9,1.14,5,9.38
VNINDEX,1/13/2022 0:00,1496.1,1522.6,1495.1,-0.96,49.6,-0.05,10,21,0,1,32,15,19,977.12,0.95,1,0.48,3.13
VNINDEX,1/14/2022 0:00,1496,1503.3,1476.7,0,49.6,-0.23,14,15,0,0,32,13,19,734.09,1,0.76,0.93,0
VNINDEX,1/17/2022 0:00,1452.8,1503.9,1452.8,-2.89,33.9,0.09,1,31,0,6,32,11,15,926.49,1.19,0.96,0.03,18.75
VNINDEX,1/18/2022 0:00,1438.9,1452.1,1424.7,-0.96,30.4,0.37,17,15,0,2,32,10,12,691.11,1.22,0.73,1.13,6.25
VNINDEX,1/19/2022 0:00,1442.8,1449.1,1434.5,0.27,32.5,-0.04,18,11,2,0,32,12,9,558.57,1.22,0.6,1.64,6.25
VNINDEX,1/20/2022 0:00,1465.3,1469.1,1432.6,1.56,43.7,-0.01,24,5,2,0,32,11,10,762.45,1.3,0.83,4.8,6.25
VNINDEX,1/21/2022 0:00,1472.9,1477.2,1463.1,0.52,46.9,-0.22,20,11,0,0,32,12,10,784.57,1.3,0.88,1.82,0
VNINDEX,1/24/2022 0:00,1439.7,1468,1432.2,-2.25,36.6,-0.21,5,26,0,3,32,9,9,797.68,1.32,0.89,0.19,9.38
VNINDEX,1/25/2022 0:00,1479.6,1479.6,1424.4,2.77,51,-0.81,30,1,4,0,32,14,11,706.09,1.48,0.79,30,12.5
VNINDEX,1/26/2022 0:00,1481.6,1490.4,1478.4,0.14,51.6,-0.41,20,12,0,0,32,17,12,767.87,1.36,0.87,1.67,0
VNINDEX,1/27/2022 0:00,1470.8,1486.4,1464.1,-0.73,48,-0.3,8,22,0,0,32,16,14,522.67,1.35,0.6,0.36,0
VNINDEX,1/28/2022 0:00,1479,1484.5,1465.2,0.56,50.9,-0.28,24,6,0,0,32,20,15,669.65,1.33,0.77,4,0
VNINDEX,2/7/2022 0:00,1497.7,1505.7,1493.9,1.26,57,-0.55,23,6,1,0,32,23,19,551.7,1.17,0.65,3.83,3.13
VNINDEX,2/8/2022 0:00,1501,1503.3,1491.8,0.22,58,-0.96,21,9,0,0,32,22,20,697.23,1.12,0.83,2.33,0
VNINDEX,2/9/2022 0:00,1505.4,1511.7,1499.5,0.29,59.4,-0.74,18,14,0,0,32,24,22,754.19,1.11,0.91,1.29,0
VNINDEX,2/10/2022 0:00,1506.8,1512.9,1495.7,0.09,59.9,-0.42,14,16,0,0,32,24,23,628.94,1.03,0.78,0.88,0
VNINDEX,2/11/2022 0:00,1501.7,1508.5,1499.1,-0.34,57.2,-0.19,13,17,0,0,32,23,23,577.41,1.02,0.73,0.76,0
VNINDEX,2/14/2022 0:00,1472,1496,1472,-1.98,44.1,0.33,6,26,0,4,32,16,23,751.56,0.96,0.99,0.23,12.5
VNINDEX,2/15/2022 0:00,1492.8,1495.6,1470.1,1.41,52.5,-0.35,29,3,0,0,32,22,25,572.16,0.71,0.79,9.67,0
VNINDEX,2/16/2022 0:00,1492.1,1499.5,1486.7,-0.04,52.3,-0.03,8,19,0,0,32,22,23,617.19,0.71,0.88,0.42,0
VNINDEX,2/17/2022 0:00,1508,1508,1492.5,1.06,58.2,-0.02,30,2,0,0,32,24,24,593.64,0.68,0.87,15,0
VNINDEX,2/18/2022 0:00,1504.8,1507.3,1492.4,-0.21,56.6,-0.42,6,26,0,0,32,22,23,672.78,0.66,0.99,0.23,0
VNINDEX,2/21/2022 0:00,1510.8,1516.6,1501,0.4,58.9,-0.22,19,10,0,0,32,23,24,739.92,0.67,1.1,1.9,0
VNINDEX,2/22/2022 0:00,1503.5,1506.4,1484.8,-0.49,54.9,-0.97,11,21,0,0,32,23,25,876.88,0.71,1.29,0.52,0
VNINDEX,2/23/2022 0:00,1512.3,1520.8,1507.4,0.59,58.7,-0.62,25,5,0,0,32,25,25,660.5,0.71,0.96,5,0
VNINDEX,2/24/2022 0:00,1494.8,1513.3,1473.8,-1.15,49.7,-0.48,5,27,0,0,32,21,22,1133.38,0.84,1.61,0.19,0
VNINDEX,2/25/2022 0:00,1498.9,1512.1,1498.9,0.27,51.6,-0.62,18,12,0,0,32,22,21,737.19,0.85,1.05,1.5,0
VNINDEX,2/28/2022 0:00,1490.1,1502.4,1487.6,-0.58,47.2,-0.39,8,23,0,0,32,18,19,693.3,0.82,1,0.35,0
VNINDEX,3/1/2022 0:00,1498.8,1501.7,1491.5,0.58,51.7,-0.3,19,11,0,0,32,19,17,796.37,0.76,1.14,1.73,0
VNINDEX,3/2/2022 0:00,1485.5,1500.4,1479.6,-0.88,45.2,0.23,7,22,0,0,32,16,16,914.96,0.79,1.29,0.32,0
VNINDEX,3/3/2022 0:00,1505,1505,1487.7,1.31,54.5,-0.33,27,5,2,0,32,18,15,903.05,0.79,1.24,5.4,6.25
VNINDEX,3/4/2022 0:00,1505.3,1509.2,1501.4,0.02,54.7,-0.81,15,15,0,0,32,19,15,879.67,0.78,1.19,1,0
